BioProject acc,BioSample acc,SRA experiment entries,NCBI Nucleotide entries,Assay types,Center name,Instruments,Library layouts,Library sources,Organism,Host,Platform,Geo. loc. name,Collection date
PRJNA309422,SAMN04415229,2,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415230,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415231,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415232,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415233,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415234,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415235,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415236,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula fuscobalteata,Illumina MiSeq,"Malaysia: Lake Gardens, Kuala Lumpur",7/30/2014
PRJNA309422,SAMN04415237,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,Malaysia: Ulu Gombak Research Station vicinity,7/31/2014
PRJNA309422,SAMN04415238,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,Malaysia: Ulu Gombak Research Station vicinity,7/31/2014
PRJNA309422,SAMN04415239,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,Malaysia: Ulu Gombak Research Station vicinity,7/31/2014
PRJNA309422,SAMN04415240,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"China: Po Sang Yuen apiary, Hong Kong",8/21/2014
PRJNA309422,SAMN04415241,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"China: Po Sang Yuen apiary, Hong Kong",8/21/2014
PRJNA309422,SAMN04415242,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"China: Po Sang Yuen apiary, Hong Kong",8/21/2014
PRJNA309422,SAMN04415243,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"China: Po Sang Yuen apiary, Hong Kong",8/21/2014
PRJNA309422,SAMN04415244,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"China: Po Sang Yuen apiary, Hong Kong",8/21/2014
PRJNA309422,SAMN04415245,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"China: Po Sang Yuen apiary, Hong Kong",8/21/2014
PRJNA309422,SAMN04415246,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415247,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415248,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415249,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415250,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415251,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415252,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415253,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415254,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Partamona epiphytophila,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415255,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Partamona epiphytophila,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415256,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Partamona epiphytophila,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415257,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Partamona epiphytophila,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415258,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Partamona epiphytophila,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415259,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona spinipes,Illumina MiSeq,"Brazil: Sao Paulo, Sao Paulo",
PRJNA309422,SAMN04415260,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona spinipes,Illumina MiSeq,"Brazil: Sao Paulo, Sao Paulo",
PRJNA309422,SAMN04415261,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona spinipes,Illumina MiSeq,"Brazil: Sao Paulo, Sao Paulo",
PRJNA309422,SAMN04415262,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona spinipes,Illumina MiSeq,"Brazil: Sao Paulo, Sao Paulo",
PRJNA309422,SAMN04415263,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona spinipes,Illumina MiSeq,"Brazil: Sao Paulo, Sao Paulo",
PRJNA309422,SAMN04415264,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415265,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415266,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415267,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415268,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415269,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415270,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415271,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415272,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415273,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Trigona hyalinata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415274,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Paratrigona lineata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415275,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Plebeia droryana,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415276,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Paratrigona lineata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415277,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Plebeia droryana,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415278,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Plebeia droryana,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415279,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Plebeia droryana,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415280,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Plebeia droryana,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415281,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Plebeia droryana,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415282,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Paratrigona lineata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415283,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Paratrigona lineata,Illumina MiSeq,"Brazil: Pocos de Caldas, Minas Gerais",
PRJNA309422,SAMN04415284,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415285,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415286,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415287,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415288,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415289,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415290,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415291,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415292,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Centris atripes,Illumina MiSeq,"USA: Univ. Texas, Austin, Texas",6/2/2015
PRJNA309422,SAMN04415293,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Centris atripes,Illumina MiSeq,"USA: Univ. Texas, Austin, Texas",6/2/2015
PRJNA309422,SAMN04415294,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Centris atripes,Illumina MiSeq,"USA: Univ. Texas, Austin, Texas",6/2/2015
PRJNA309422,SAMN04415295,2,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Centris atripes,Illumina MiSeq,"USA: Univ. Texas, Austin, Texas",6/2/2015
PRJNA309422,SAMN04415296,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Centris atripes,Illumina MiSeq,"USA: Univ. Texas, Austin, Texas",6/2/2015
PRJNA309422,SAMN04415297,2,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Centris atripes,Illumina MiSeq,"USA: Univ. Texas, Austin, Texas",6/2/2015
PRJNA309422,SAMN04415298,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Centris atripes,Illumina MiSeq,"USA: Univ. Texas, Austin, Texas",6/2/2015
PRJNA309422,SAMN04415299,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis florea,Illumina MiSeq,Singapore: Clementi Woods Park,8/11/2014
PRJNA309422,SAMN04415300,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis florea,Illumina MiSeq,Singapore: Clementi Woods Park,8/11/2014
PRJNA309422,SAMN04415301,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis florea,Illumina MiSeq,Singapore: Clementi Woods Park,8/11/2014
PRJNA309422,SAMN04415302,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis florea,Illumina MiSeq,Singapore: Clementi Woods Park,8/11/2014
PRJNA309422,SAMN04415303,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis florea,Illumina MiSeq,Singapore: Clementi Woods Park,8/11/2014
PRJNA309422,SAMN04415304,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis dorsata,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415305,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis dorsata,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415306,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis dorsata,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415307,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis dorsata,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415308,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis dorsata,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415309,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415310,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415311,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415312,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: National University of Singapore,5/31/2014
PRJNA309422,SAMN04415313,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: Hort Park,8/5/2014
PRJNA309422,SAMN04415314,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: Hort Park,8/5/2014
PRJNA309422,SAMN04415315,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: Hort Park,8/5/2014
PRJNA309422,SAMN04415316,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis andreniformis,Illumina MiSeq,Singapore: Hort Park,8/5/2014
PRJNA309422,SAMN04415317,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,Singapore: Hort Park,8/5/2014
PRJNA309422,SAMN04415318,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,Singapore: Hort Park,8/5/2014
PRJNA309422,SAMN04415319,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,Singapore: Hort Park,8/5/2014
PRJNA309422,SAMN04415320,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Geniotrigona thoracica,Illumina MiSeq,"Malaysia: GiantB farm, Malacca",7/26/2014
PRJNA309422,SAMN04415321,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Geniotrigona thoracica,Illumina MiSeq,"Malaysia: GiantB farm, Malacca",7/26/2014
PRJNA309422,SAMN04415322,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Geniotrigona thoracica,Illumina MiSeq,"Malaysia: GiantB farm, Malacca",7/26/2014
PRJNA309422,SAMN04415323,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Geniotrigona thoracica,Illumina MiSeq,"Malaysia: GiantB farm, Malacca",7/26/2014
PRJNA309422,SAMN04415324,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Bombus pensylvanicus,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415325,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Anthophora abrupta,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415326,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Anthophora abrupta,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415327,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Anthophora abrupta,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415328,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Anthophora abrupta,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415329,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Anthophora abrupta,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415330,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Anthophora abrupta,Illumina MiSeq,"USA: Brackenridge Field Lab, Austin, Texas",5/16/2015
PRJNA309422,SAMN04415331,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis mellifera,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415332,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"South Korea: Gangnam, Seoul",8/29/2014
PRJNA309422,SAMN04415333,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Sundatrigona moorei,Illumina MiSeq,Malaysia: Ulu Gombak Research Station vicinity,7/31/2014
PRJNA309422,SAMN04415334,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Tetragonula sirindhornae,Illumina MiSeq,Malaysia: Ulu Gombak Research Station vicinity,7/31/2014
PRJNA309422,SAMN04415335,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Sundatrigona moorei,Illumina MiSeq,Malaysia: Ulu Gombak Research Station vicinity,7/31/2014
PRJNA309422,SAMN04415336,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Sundatrigona moorei,Illumina MiSeq,Malaysia: Ulu Gombak Research Station vicinity,7/31/2014
PRJNA309422,SAMN04415337,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"China: Quarry Bay, Hong Kong",8/16/2014
PRJNA309422,SAMN04415338,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"China: Quarry Bay, Hong Kong",8/16/2014
PRJNA309422,SAMN04415339,1,0,AMPLICON,University of Texas,Illumina MiSeq,PAIRED,METAGENOMIC,insect gut metagenome,Apis cerana,Illumina MiSeq,"China: HK Botanical Gardens, Hong Kong",8/17/2014
