BioProject acc,BioSample acc,SRA experiment entries,NCBI Nucleotide entries,Host,Organism,Collection date,Geo. loc. name,Library source(s),Library layout(s),Assay type(s),Instrument(s),Center name,BioSample package acc.
PRJNA344894,SAMN05853161,1,0,Augochloropsis metallica,pollen metagenome,6/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853162,1,0,Augochloropsis metallica,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853163,1,0,Augochloropsis metallica,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853164,1,0,Augochloropsis metallica,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853165,1,0,Augochloropsis metallica,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853166,1,0,Augochloropsis metallica,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853167,1,0,Lasioglossum reticulatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853168,1,0,Augochloropsis metallica,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853169,1,0,Lasioglossum reticulatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853170,1,0,Lasioglossum reticulatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853171,1,0,Lasioglossum reticulatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853172,1,0,Melitoma taurea,pollen metagenome,6/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853173,1,0,Lasioglossum reticulatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853176,1,0,Lasioglossum imitatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853181,1,0,Lasioglossum reticulatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853182,1,0,Lasioglossum imitatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853183,1,0,Augochloropsis metallica,pollen metagenome,6/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853184,1,0,Lasioglossum imitatum,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853185,1,0,Lasioglossum vierecki,pollen metagenome,6/9/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853186,1,0,Lasioglossum puteulanum,pollen metagenome,7/6/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853188,1,0,Halictus poeyi,pollen metagenome,7/6/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853189,1,0,Halictus poeyi,pollen metagenome,7/6/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853190,1,0,Lasioglossum imitatum,pollen metagenome,7/7/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853192,1,0,Lasioglossum imitatum,pollen metagenome,7/7/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853193,1,0,Halictus poeyi,pollen metagenome,7/7/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853194,1,0,Lasioglossum reticulatum,pollen metagenome,6/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853195,1,0,Halictus poeyi,pollen metagenome,7/7/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853196,1,0,Halictus poeyi,pollen metagenome,7/7/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853197,1,0,Lasioglossum puteulanum,pollen metagenome,5/25/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853199,1,0,Lasioglossum reticulatum,pollen metagenome,6/10/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853200,1,0,Apis mellifera,pollen metagenome,6/10/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853201,1,0,Halictus poeyi,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853202,1,0,Lasioglossum reticulatum,pollen metagenome,6/17/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853203,1,0,Lasioglossum reticulatum,pollen metagenome,6/17/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853205,1,0,Lasioglossum reticulatum,pollen metagenome,6/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853206,1,0,Agapostemon splendens,pollen metagenome,5/25/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853207,1,0,Lasioglossum reticulatum,pollen metagenome,6/17/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853209,1,0,Augochlorella aurata,pollen metagenome,7/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853210,1,0,Lasioglossum reticulatum,pollen metagenome,7/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853212,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853213,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853214,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853215,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853217,1,0,Lasioglossum reticulatum,pollen metagenome,7/12/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853224,1,0,Augochloropsis metallica,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853225,1,0,Lasioglossum reticulatum,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853226,1,0,Lasioglossum creberrimum,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853227,1,0,Lasioglossum creberrimum,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853228,1,0,Augochlorella persimilis,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853229,1,0,Augochloropsis metallica,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853230,1,0,Augochlorella aurata,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853231,1,0,Augochlorella aurata,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853236,1,0,Augochlorella aurata,pollen metagenome,7/4/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853237,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853238,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853239,1,0,Bombus pensylvanicus,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853240,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853241,1,0,Lasioglossum creberrimum,pollen metagenome,6/8/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853242,1,0,Augochlorella aurata,pollen metagenome,7/3/2014,"USA: Jefferson, FL; Aucilla",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853247,1,0,Lasioglossum pectorale,pollen metagenome,7/7/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853248,1,0,Lasioglossum trigeminum,pollen metagenome,7/11/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853249,1,0,Halictus poeyi,pollen metagenome,7/6/2014,"USA: Thomas, GA; Wade Tract",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853250,1,0,Bombus pensylvanicus,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853251,1,0,Megachile mendica,pollen metagenome,7/17/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853252,1,0,Megachile mendica,pollen metagenome,7/17/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853256,1,0,Bombus fraternus,pollen metagenome,7/15/2014,"USA: Decauter, GA; River Creek",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853257,1,0,Melissodes communis,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Moore)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853259,1,0,Bombus fraternus,pollen metagenome,7/15/2014,"USA: Decauter, GA; River Creek",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853260,1,0,Melissodes communis,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Moore)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853261,1,0,Ptilothrix bombiformis,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853283,1,0,Bombus pensylvanicus,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853294,1,0,Bombus pensylvanicus,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853300,1,0,Bombus pensylvanicus,pollen metagenome,7/13/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853301,1,0,Apis mellifera,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Page)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853302,1,0,Agapostemon splendens,pollen metagenome,5/25/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853303,1,0,Agapostemon splendens,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Page)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853304,1,0,Agapostemon splendens,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Page)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853305,1,0,Xylocopa virginica,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Page)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853306,1,0,Megachile texana,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Page)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853307,1,0,Lasioglossum reticulatum,pollen metagenome,6/5/2014,"USA: Wakulla, FL; Wakulla (Page)",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853308,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853309,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853310,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853311,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853312,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853314,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853315,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853316,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853317,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853318,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853319,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853320,1,0,Apis mellifera,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853321,1,0,Agapostemon splendens,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853322,1,0,Megachile pseudobrevis,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853323,1,0,Megachile pseudobrevis,pollen metagenome,6/26/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853324,1,0,Lasioglossum reticulatum,pollen metagenome,5/25/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853325,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853326,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853327,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853328,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853329,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853330,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853331,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853332,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853333,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853334,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853335,1,0,Agapostemon splendens,pollen metagenome,5/25/2014,"USA: Decauter, GA; Silver Lake",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853336,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853337,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
PRJNA344894,SAMN05853338,1,0,Apis mellifera,pollen metagenome,7/16/2014,"USA: Liberty, FL; Torreya",METAGENOMIC,PAIRED,AMPLICON,Illumina MiSeq,Emory University,Metagenome.environmental.1.0
